"Year","Month","Day","Secchi.Depth.m","s.Secchi.Depth.m","People","Notes.Secchi","Source.Secchi","Date","yDay","Source.Color","Secchi.Season","Secchi.Granular.Season"
1914,10,19,2.3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-19,292,"plum2","post-clearwater","post-clearwater"
1914,10,19,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-19,292,"plum2","post-clearwater","post-clearwater"
1914,10,20,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-20,293,"plum2","post-clearwater","post-clearwater"
1914,10,21,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-21,294,"plum2","post-clearwater","post-clearwater"
1914,10,22,2.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-22,295,"plum2","post-clearwater","post-clearwater"
1914,10,23,3.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-23,296,"plum2","post-clearwater","post-clearwater"
1914,10,25,3.1,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-25,298,"plum2","post-clearwater","post-clearwater"
1914,10,27,3.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-27,300,"plum2","post-clearwater","post-clearwater"
1914,10,28,3.1,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-28,301,"plum2","post-clearwater","post-clearwater"
1914,10,30,3.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-30,303,"plum2","post-clearwater","post-clearwater"
1914,10,31,3.4,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-10-31,304,"plum2","post-clearwater","post-clearwater"
1914,11,3,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-03,307,"plum2","post-clearwater","post-clearwater"
1914,11,5,2.7,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-05,309,"plum2","post-clearwater","post-clearwater"
1914,11,6,2.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-06,310,"plum2","post-clearwater","post-clearwater"
1914,11,7,2.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-07,311,"plum2","post-clearwater","post-clearwater"
1914,11,8,2.9,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-08,312,"plum2","post-clearwater","post-clearwater"
1914,11,10,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-10,314,"plum2","post-clearwater","post-clearwater"
1914,11,14,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-14,318,"plum2","post-clearwater","post-clearwater"
1914,11,18,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-18,322,"plum2","post-clearwater","post-clearwater"
1914,11,24,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-24,328,"plum2","post-clearwater","post-clearwater"
1914,11,25,2.9,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-25,329,"plum2","post-clearwater","post-clearwater"
1914,11,26,3.1,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-26,330,"plum2","post-clearwater","post-clearwater"
1914,11,27,2.9,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-27,331,"plum2","post-clearwater","post-clearwater"
1914,11,29,3.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-11-29,333,"plum2","post-clearwater","post-clearwater"
1914,12,18,4.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-12-18,352,"plum2","post-clearwater","post-clearwater"
1914,12,24,4,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1914-12-24,358,"plum2","post-clearwater","post-clearwater"
1915,1,12,3.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-01-12,12,"plum2","pre-clearwater","pre-clearwater"
1915,1,27,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-01-27,27,"plum2","pre-clearwater","pre-clearwater"
1915,2,17,6.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-02-17,48,"plum2","pre-clearwater","pre-clearwater"
1915,3,1,5.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-03-01,60,"plum2","pre-clearwater","pre-clearwater"
1915,3,22,3.1,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-03-22,81,"plum2","pre-clearwater","pre-clearwater"
1915,4,3,3.3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-04-03,93,"plum2","pre-clearwater","pre-clearwater"
1915,4,19,1.7,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-04-19,109,"plum2","pre-clearwater","pre-clearwater"
1915,4,27,2,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-04-27,117,"plum2","pre-clearwater","pre-clearwater"
1915,5,4,2.8,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-05-04,124,"plum2","pre-clearwater","pre-clearwater"
1915,5,12,2.1,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-05-12,132,"plum2","pre-clearwater","pre-clearwater"
1915,5,20,2.4,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-05-20,140,"plum2","pre-clearwater","pre-clearwater"
1915,5,28,2.3,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-05-28,148,"plum2","pre-clearwater","pre-clearwater"
1915,6,4,2,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-06-04,155,"plum2","pre-clearwater","pre-clearwater"
1915,6,11,1.9,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-06-11,162,"plum2","pre-clearwater","pre-clearwater"
1915,6,19,2.8,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-06-19,170,"plum2","clearwater","clearwater #1"
1915,6,27,3,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-06-27,178,"plum2","clearwater","clearwater #1"
1915,7,4,2,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-07-04,185,"plum2","post-clearwater","post-clearwater"
1915,7,12,2.5,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-07-12,193,"plum2","post-clearwater","post-clearwater"
1915,7,20,2.1,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-07-20,201,"plum2","post-clearwater","post-clearwater"
1915,7,28,1.9,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-07-28,209,"plum2","post-clearwater","post-clearwater"
1915,8,4,2.1,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-08-04,216,"plum2","post-clearwater","post-clearwater"
1915,8,12,3.7,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-08-12,224,"plum2","post-clearwater","post-clearwater"
1915,8,20,3.5,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-08-20,232,"plum2","post-clearwater","post-clearwater"
1915,8,28,3,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-08-28,240,"plum2","post-clearwater","post-clearwater"
1915,9,4,2.9,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-09-04,247,"plum2","post-clearwater","post-clearwater"
1915,9,11,3,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-09-11,254,"plum2","post-clearwater","post-clearwater"
1915,9,19,2.6,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-09-19,262,"plum2","post-clearwater","post-clearwater"
1915,9,27,2.2,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-09-27,270,"plum2","post-clearwater","post-clearwater"
1915,10,4,2.2,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-04,277,"plum2","post-clearwater","post-clearwater"
1915,10,12,2.2,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-12,285,"plum2","post-clearwater","post-clearwater"
1915,10,16,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-16,289,"plum2","post-clearwater","post-clearwater"
1915,10,17,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-17,290,"plum2","post-clearwater","post-clearwater"
1915,10,18,2.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-18,291,"plum2","post-clearwater","post-clearwater"
1915,10,19,2.9,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-19,292,"plum2","post-clearwater","post-clearwater"
1915,10,20,2.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-20,293,"plum2","post-clearwater","post-clearwater"
1915,10,21,3.1,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-21,294,"plum2","post-clearwater","post-clearwater"
1915,10,22,2.9,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-22,295,"plum2","post-clearwater","post-clearwater"
1915,10,24,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-24,297,"plum2","post-clearwater","post-clearwater"
1915,10,26,2.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-26,299,"plum2","post-clearwater","post-clearwater"
1915,10,27,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-27,300,"plum2","post-clearwater","post-clearwater"
1915,10,28,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-28,301,"plum2","post-clearwater","post-clearwater"
1915,10,30,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-10-30,303,"plum2","post-clearwater","post-clearwater"
1915,11,1,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-01,305,"plum2","post-clearwater","post-clearwater"
1915,11,3,2.3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-03,307,"plum2","post-clearwater","post-clearwater"
1915,11,4,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-04,308,"plum2","post-clearwater","post-clearwater"
1915,11,5,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-05,309,"plum2","post-clearwater","post-clearwater"
1915,11,6,2.7,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-06,310,"plum2","post-clearwater","post-clearwater"
1915,11,7,2.7,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-07,311,"plum2","post-clearwater","post-clearwater"
1915,11,9,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-09,313,"plum2","post-clearwater","post-clearwater"
1915,11,12,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-12,316,"plum2","post-clearwater","post-clearwater"
1915,11,13,2.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-13,317,"plum2","post-clearwater","post-clearwater"
1915,11,15,2.5,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-15,319,"plum2","post-clearwater","post-clearwater"
1915,11,17,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-17,321,"plum2","post-clearwater","post-clearwater"
1915,11,18,2.9,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-18,322,"plum2","post-clearwater","post-clearwater"
1915,11,22,2.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-22,326,"plum2","post-clearwater","post-clearwater"
1915,11,23,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-23,327,"plum2","post-clearwater","post-clearwater"
1915,11,24,2.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-24,328,"plum2","post-clearwater","post-clearwater"
1915,11,25,2.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-25,329,"plum2","post-clearwater","post-clearwater"
1915,11,26,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-26,330,"plum2","post-clearwater","post-clearwater"
1915,11,27,2.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-27,331,"plum2","post-clearwater","post-clearwater"
1915,11,30,2.6,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-11-30,334,"plum2","post-clearwater","post-clearwater"
1915,12,1,2.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-12-01,335,"plum2","post-clearwater","post-clearwater"
1915,12,2,3,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-12-02,336,"plum2","post-clearwater","post-clearwater"
1915,12,3,2.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-12-03,337,"plum2","post-clearwater","post-clearwater"
1915,12,4,3.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-12-04,338,"plum2","post-clearwater","post-clearwater"
1915,12,7,3,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-12-07,341,"plum2","post-clearwater","post-clearwater"
1915,12,9,3.8,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-12-09,343,"plum2","post-clearwater","post-clearwater"
1915,12,10,3.5,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-12-10,344,"plum2","post-clearwater","post-clearwater"
1915,12,14,3.2,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-12-14,348,"plum2","post-clearwater","post-clearwater"
1915,12,20,3.3,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1915-12-20,354,"plum2","post-clearwater","post-clearwater"
1916,3,17,3.1,NA,"E.A. Birge C. Juday and Associates","2","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-03-17,77,"plum2","pre-clearwater","pre-clearwater"
1916,4,1,4.6,NA,"E.A. Birge C. Juday and Associates","1","NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-04-01,92,"plum2","pre-clearwater","pre-clearwater"
1916,4,19,1,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-04-19,110,"plum2","pre-clearwater","pre-clearwater"
1916,4,27,1.2,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-04-27,118,"plum2","pre-clearwater","pre-clearwater"
1916,5,4,1.9,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-05-04,125,"plum2","pre-clearwater","pre-clearwater"
1916,5,12,1.7,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-05-12,133,"plum2","pre-clearwater","pre-clearwater"
1916,5,20,1.9,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-05-20,141,"plum2","pre-clearwater","pre-clearwater"
1916,5,28,2,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-05-28,149,"plum2","pre-clearwater","pre-clearwater"
1916,6,4,2.1,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-06-04,156,"plum2","pre-clearwater","pre-clearwater"
1916,6,11,3.5,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-06-11,163,"plum2","clearwater","clearwater #1"
1916,6,19,2.1,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-06-19,171,"plum2","post-clearwater","post-clearwater"
1916,6,27,1.9,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-06-27,179,"plum2","post-clearwater","post-clearwater"
1916,7,4,2,NA,"E.A. Birge C. Juday and Associates",NA,"NTL-LTER: 1897-2007 compiled data, dt2 in EDI package ID knb-lter-ntl.335.1",1916-07-04,186,"plum2","post-clearwater","post-clearwater"
